filename,duration_sec,rms_spk1,rms_spk2,rms_mix,cf_spk1,cf_spk2,cf_mix,cf_diff,stft_corr,subset
mix_reverb_1669.wav,11.18,5807.9204,6242.8525,7146.8394,569.9012295786471,440.96327278877334,470.6896049287294,128.93795678987374,0.15731225918540837,train
mix_reverb_1670.wav,6.725,3021.531,7322.804,8356.11,850.5863650401119,283.4542056423811,433.3670310919737,567.1321593977308,0.10941986136743213,train
mix_reverb_1671.wav,20.32325,4830.156,3185.2192,3645.8535,526.5900552757854,508.750177012328,513.8070985323047,17.839878263457422,0.1638771346348901,train
mix_reverb_1672.wav,16.16,3842.0486,3850.8088,4427.7227,699.9393905865704,678.2049803443197,682.8168077787103,21.73441024225076,0.1791990523159121,train
mix_reverb_1673.wav,8.132,5382.4746,2370.7224,2715.8,433.3005089095829,259.64981720649877,301.96367684351856,173.65069170308414,0.07360149032863636,train
mix_reverb_1674.wav,7.823,3142.3992,527.7737,603.3324,750.5646363401802,469.33940630768217,542.6491650393559,281.225230032498,0.13462278318514695,train
mix_reverb_1675.wav,12.226,2420.7776,606.25336,694.64154,675.7032140921413,469.9375098549853,523.3962028847635,205.76570423715594,0.04837368918793939,train
mix_reverb_1676.wav,18.915,5340.917,1363.8826,1566.0603,469.51992265058004,129.12848725755052,213.45290792180305,340.3914353930295,0.026402351894940092,train
mix_reverb_1677.wav,7.128,7113.8916,1382.0793,1577.452,318.8302765848299,613.1812239552428,543.7294119447291,294.3509473704129,0.11389359360570475,train
mix_reverb_1678.wav,7.3143125,4281.8057,1260.9213,1459.5906,537.7385478894338,439.5116558120928,459.7722375806652,98.226892077341,0.10122205832176752,train
mix_reverb_1679.wav,13.333,4637.1235,2344.7012,2697.2751,436.31344392799576,725.9833240365682,652.9061453070473,289.66988010857244,0.11422803815921938,train
mix_reverb_1680.wav,13.035125,4207.2812,4872.996,5602.472,446.9174282364225,226.2504673923187,279.5059298747145,220.66696084410378,0.05474179483092781,train
mix_reverb_1681.wav,13.013,4816.519,5642.2627,6451.397,571.98254202107,248.46067639919406,326.9129792398376,323.5218656218759,0.13019474497337422,train
mix_reverb_1682.wav,15.8563125,6532.9663,2696.1475,3105.7756,439.669863802594,252.08034609161797,296.6779833639846,187.58951771097605,0.07928249209332687,train
mix_reverb_1683.wav,8.085,5160.6807,1980.2896,2282.723,384.3274345326601,554.7172575506823,508.9983845878665,170.38982301802224,0.0874109083707751,train
mix_reverb_1684.wav,10.082,5375.604,1799.6001,2058.148,673.444118501781,179.9109792206307,299.9290099135254,493.5331392811503,0.06940661621879121,train
mix_reverb_1685.wav,6.66,5698.9937,337.02518,384.15973,317.74541101674686,364.06285358997343,355.5353484830995,46.31744257322657,0.13584373272185415,train
mix_reverb_1686.wav,4.85,3094.1555,4048.3115,4644.237,760.7205084799972,809.1510774741522,798.1152552395228,48.43056899415501,0.1747198975809968,train
mix_reverb_1687.wav,12.59,3648.2827,2627.5413,3022.0903,728.3346639287287,604.5574169630146,632.7372596691889,123.77724696571408,0.14848036730028577,train
mix_reverb_1688.wav,6.44,2251.5325,1810.4764,2068.8792,468.05432403275137,2201.7388585477297,1798.3761508208788,1733.6845345149784,0.13362624443345272,train
mix_reverb_1689.wav,7.2881875,5118.3257,3766.5715,4330.565,489.26387026799466,687.5118957290383,638.3543091815835,198.24802546104365,0.14207783074123928,train
mix_reverb_1690.wav,13.2701875,5587.2246,2372.9277,2726.5881,365.71543753010496,195.866389975906,236.43862259783978,169.84904755419896,0.0624439148317279,train
mix_reverb_1691.wav,21.38,1947.9795,4846.546,5550.3936,590.4279972281363,228.2654250663446,315.26576339561245,362.1625721617917,0.06466303303052442,train
mix_reverb_1692.wav,11.313,4728.4546,4982.792,5718.178,518.3958248010399,440.85060244124276,457.78865070371137,77.54522235979715,0.11110863325492937,train
mix_reverb_1693.wav,7.549375,5039.0186,3564.7866,4091.3198,513.014969765532,230.93787602377935,300.3152049477779,282.0770937417526,0.0942518424715169,train
mix_reverb_1694.wav,11.441625,5297.1963,617.96375,709.1565,541.6107341923937,561.303435640186,556.7297074596569,19.692701447792274,0.10869229712187452,train
mix_reverb_1695.wav,11.698,3735.6213,5708.5825,6552.152,592.7850912029528,436.5990743360872,474.8517455524248,156.1860168668656,0.18920935484578594,train
mix_reverb_1696.wav,20.94,4324.521,5524.803,6356.612,433.45178882568086,422.8898877606203,423.22738335229167,10.561901065060567,0.13228756617092954,train
mix_reverb_1697.wav,9.856,5000.7344,5220.791,5997.0986,802.7879131390844,451.29357616864706,535.3556918205243,351.4943369704373,0.17226984580871624,train
mix_reverb_1698.wav,14.9420625,4591.425,3365.285,3872.1829,495.88497323708737,250.1360656995681,308.81039522525765,245.74890753751927,0.11450786644004568,train
mix_reverb_1699.wav,7.44,5412.07,5443.063,6237.784,548.371643883693,387.0310886323704,427.10930060045797,161.34055525132254,0.04483182610619589,train
mix_reverb_1700.wav,10.54,5898.6025,4906.888,5646.0557,345.8439605821819,510.052552694567,468.1083636723337,164.20859211238508,0.05553406066886303,train
mix_reverb_1701.wav,7.52325,3733.9385,6002.027,6897.5996,586.6593857805988,570.4440044272189,572.4925638009269,16.215381353379826,0.046841136453997075,train
mix_reverb_1702.wav,6.4,5100.7227,3780.008,4321.747,377.975830749284,1107.650489706382,936.9226883408206,729.6746589570979,0.17342285059104134,train
mix_reverb_1703.wav,7.0530625,5330.1724,1047.5461,1210.2412,528.4376796183892,419.43334163489976,443.91286780794144,109.00433798348945,0.11364487118282293,train
mix_reverb_1704.wav,12.982875,4121.9497,639.7754,738.4624,542.0564171749759,280.01984255446826,344.34746153521394,262.0365746205076,0.07500088982650059,train
mix_reverb_1705.wav,8.062,4835.6436,910.024,1051.3782,582.9121365837143,371.4534251695423,422.6973573870046,211.458711414172,0.1345079722969918,train
mix_reverb_1706.wav,11.65,5384.709,327.16953,375.62006,374.20987696456746,291.24210486426335,312.4784054123448,82.9677721003041,0.06136523951455227,train
mix_reverb_1707.wav,7.2359375,5467.429,995.53973,1149.5979,416.3569705907961,454.44893063207974,443.53884802354145,38.09196004128364,0.14623686049137347,train
mix_reverb_1708.wav,6.28,4801.7866,8210.175,9473.06,767.2596939793493,120.97790890698073,273.1018844706151,646.2817850723686,0.09549002657105751,train
mix_reverb_1709.wav,12.864,5674.049,2200.7134,2513.0479,364.9652499889452,633.2151632345243,571.393157604233,268.24991324557914,0.06139976236439202,train
mix_reverb_1710.wav,8.2,3609.4016,4367.1025,5000.576,561.2868630000966,358.13979511841455,408.82473743455995,203.147067881682,0.07794309005694953,train
mix_reverb_1711.wav,14.12,5699.464,1610.6577,1844.4908,396.98235702893743,725.0629371824906,647.467599620981,328.08058015355317,0.08554942653401265,train
mix_reverb_1712.wav,3.64,3988.5002,2447.0535,2810.645,478.42281753034223,578.4674781644467,552.2671531953364,100.04466063410445,0.23161321218211461,train
mix_reverb_1713.wav,7.0530625,4107.198,1108.3629,1269.6187,443.83820212827794,429.6513926640732,434.3130459218804,14.186809464204714,0.08918811786088923,train
mix_reverb_1714.wav,16.7,4438.941,624.98645,716.3343,393.5230549116489,362.72468647220614,371.0015513562281,30.798368439442754,0.05239807148378662,train
mix_reverb_1715.wav,7.02,5337.5845,546.1631,629.8609,313.1088224600454,317.40394338167164,315.5795308146558,4.295120921626221,0.12919103537581642,train
mix_reverb_1716.wav,16.464,5379.687,671.4907,769.7477,542.3711682204034,518.952922390235,524.1579394613079,23.418245830168416,0.11907792233958761,train
mix_reverb_1717.wav,20.648,4435.1924,1269.7354,1457.2697,479.56038220678477,722.3840952368294,663.3585506942185,242.8237130300446,0.1361249223159185,train
mix_reverb_1718.wav,15.713,3702.3447,2604.0012,2986.929,583.5098217013158,282.8082600421681,357.80522784926114,300.70156165914767,0.13592150865596492,train
mix_reverb_1719.wav,30.0,4181.0874,3700.4504,4234.1284,699.2076946638067,434.6945867408114,499.1120781450159,264.5131079229953,0.10564691991235847,train
mix_reverb_1720.wav,14.4,5424.4395,3872.628,4423.614,382.76264712449114,850.269601001979,742.5790342208649,467.5069538774879,0.15748202289775154,train
mix_reverb_1721.wav,21.77,4246.3965,3353.6401,3834.6846,528.1885179621346,713.7483199451467,673.0519087465108,185.5598019830121,0.16404522419628856,train
mix_reverb_1722.wav,23.403,4022.7168,2994.9358,3434.3032,511.8720160999913,418.6281480119702,442.22753341515806,93.24386808802109,0.15723675120086777,train
mix_reverb_1723.wav,10.15,5099.569,371.93347,428.20554,333.084517109256,352.52117533500683,347.32157609375156,19.43665822575082,0.11652993897527969,train
mix_reverb_1724.wav,8.02,3222.9746,3158.4272,3611.162,761.3598740397512,1272.356315262282,1156.443439730142,510.99644122253073,0.08873797294015584,train
mix_reverb_1725.wav,11.374,4719.9326,4783.3003,5495.8623,505.5737315300357,131.18185900999904,221.56816965636557,374.3918725200366,0.054399259012136214,train
mix_reverb_1726.wav,15.78,4366.6753,3421.9297,3934.0747,523.5411191974122,1121.473908753184,975.4304943774122,597.9327895557719,0.09415324750864892,train
mix_reverb_1727.wav,7.02,4794.696,1244.0955,1440.2653,337.1785465462216,448.4431571330474,417.8915151768992,111.26461058682582,0.0746014827634952,train
mix_reverb_1728.wav,7.3143125,5105.6714,1206.9642,1378.6327,546.7048928704788,470.57030556472307,493.46599909195487,76.13458730575576,0.11759329511985483,train
mix_reverb_1729.wav,22.813,4935.1855,656.97174,752.616,466.94422953221203,641.9003373423557,595.7829264185257,174.95610781014364,0.07001244886895082,train
mix_reverb_1730.wav,7.1053125,4456.9565,4516.174,5173.3296,474.499285211556,361.6199128085171,389.2335080438253,112.87937240303893,0.07941345590291107,train
mix_reverb_1731.wav,9.85,4771.687,3604.9006,4124.3306,530.0258999666938,554.8595280200115,551.217835748739,24.833628053317625,0.10520159663448012,train
mix_reverb_1732.wav,5.743,5526.38,1685.9641,1934.7046,358.4037769247459,292.5987389366657,308.59693066698446,65.80503798808019,0.03528107684736175,train
mix_reverb_1733.wav,18.968,3969.8826,1559.2552,1785.6259,669.9034165474646,205.95537041073885,316.1702663348269,463.9480461367258,0.045299797127878676,train
mix_reverb_1734.wav,13.688,3546.9453,1058.2885,1214.5386,679.8515719101358,325.37480362535405,413.88558426747244,354.47676828478177,0.05282131141293256,train
mix_reverb_1735.wav,9.108,5322.436,835.5083,958.4962,364.32056443439546,370.7617408603109,368.5511817658293,6.441176425915444,0.12431430670967303,train
mix_reverb_1736.wav,9.108,5322.436,1765.4072,2035.021,364.32056443439546,364.52070440370727,363.4896359321711,0.200139969311806,0.08376734832230283,train
mix_reverb_1737.wav,8.388,5804.3286,1035.6871,1189.585,409.1957426439658,140.5594699784759,205.3406994702793,268.63627266548986,0.0928828450383424,train
mix_reverb_1738.wav,14.44575,3986.0596,576.4452,660.7453,493.9117395957462,221.8599893425958,287.9149498908266,272.05175025315043,0.04541301135624841,train
mix_reverb_1739.wav,15.078,3821.7234,3046.0732,3503.9614,708.3601936505843,310.863220831815,405.2765576572706,397.4969728187693,0.17459170955757713,train
mix_reverb_1740.wav,15.017,3821.6858,866.1074,998.37384,534.7655696188915,322.5553776840011,377.7442690736558,212.21019193489042,0.06249861745449351,train
mix_reverb_1741.wav,6.635125,4810.5347,1462.2576,1674.3079,412.7943653431925,404.5135659651974,407.4672882261705,8.280799377995095,0.13207664856031068,train
mix_reverb_1742.wav,7.9935,3925.5662,1091.2266,1255.3588,501.6040079814972,333.5894933572229,373.4587590104498,168.01451462427428,0.061294867603081726,train
mix_reverb_1743.wav,14.4979375,5666.17,6050.4917,6938.556,357.28932567691754,137.28728383202312,190.1131645372497,220.00204184489442,0.029198639424403632,train
mix_reverb_1744.wav,12.534,5337.967,1138.407,1302.0411,401.3877509204138,353.0861703177978,365.76149407368416,48.30158060261601,0.10267495060076338,train
mix_reverb_1745.wav,27.724,4269.0327,487.11975,558.8215,674.4785314802616,338.65390441954054,418.5427578593536,335.82462706072107,0.07371902085691677,train
mix_reverb_1746.wav,21.862,4249.711,3046.8367,3493.8608,437.9296319736645,253.0477749083867,298.0860845583443,184.8818570652778,0.030931120668168267,train
mix_reverb_1747.wav,14.210625,5669.618,637.1509,730.65265,356.4776261420121,251.57410561396355,278.17057533555936,104.90352052804857,0.12948396670177764,train
mix_reverb_1748.wav,13.189,3618.9734,1226.3196,1411.9093,477.96101311355824,154.2540579723579,231.60649484865718,323.7069551412003,0.06067589315479922,train
mix_reverb_1749.wav,4.32,4075.317,382.43762,438.87756,469.9704132454995,440.9916189569573,446.38026792556155,28.97879428854219,0.19378183957667652,train
mix_reverb_1750.wav,18.25,3887.8481,1122.6105,1285.0895,650.7755282212622,503.57940350497927,542.4665808708428,147.19612471628295,0.07954076147399781,train
mix_reverb_1751.wav,13.688,4165.331,955.7527,1091.584,485.4159834280483,318.4311053344051,361.8570026627631,166.9848780936432,0.10594384689165809,train
mix_reverb_1752.wav,9.792,10162.095,1224.3873,1385.9683,309.83893366907,512.0096137966555,467.4225530905355,202.17068012758546,0.22229484427423007,train
mix_reverb_1753.wav,27.063,4115.1772,819.66565,943.42786,735.238826847331,357.87507027412414,448.8485119469265,377.36375657320684,0.13899881837420988,train
mix_reverb_1754.wav,10.321,5240.5728,724.44403,826.6254,540.5001482780146,569.172878617965,564.0960451561291,28.672730339950363,0.08990302772219551,train
mix_reverb_1755.wav,17.18,3649.0342,3953.8118,4552.552,661.4384116673474,627.616422837373,631.8854820169968,33.82198882997443,0.12086725389185553,train
mix_reverb_1756.wav,7.62,5386.1846,1237.108,1421.327,474.44186500181434,333.4998675383914,366.1967164763964,140.94199746342292,0.17652108236211622,train
mix_reverb_1757.wav,20.066,5087.8003,1074.3463,1234.6178,613.6394325677757,536.6955935616895,554.794434380321,76.94383900608614,0.114316567888035,train
mix_reverb_1758.wav,23.256,2706.0208,881.7172,1011.6686,710.4867097460169,418.59927412596403,489.23452315342706,291.8874356200529,0.11435173094759817,train
mix_reverb_1759.wav,10.26,5065.918,613.82776,705.2889,367.0414019124873,328.9685911131555,337.13431932255577,38.07281079933176,0.10552419743752238,train
mix_reverb_1760.wav,20.066,4726.0083,1074.3463,1232.6064,392.03950875070683,536.6955935616895,501.4593382054583,144.6560848109827,0.09916226821061896,train
mix_reverb_1761.wav,19.491,5232.1836,1518.9524,1740.5027,541.3966446510367,220.08792994377993,298.29606978804355,321.30871470725674,0.06729876544594146,train
mix_reverb_1762.wav,8.062,3831.1724,910.024,1037.087,518.0985739020392,371.4534251695423,411.5420294435675,146.64514873249692,0.12586354300353678,train
mix_reverb_1763.wav,22.769,4403.326,1089.423,1251.2543,561.0766556226666,317.35395634063946,377.92614723025406,243.72269928202718,0.09487303446021476,train
mix_reverb_1764.wav,13.949375,4583.9473,1375.369,1572.1204,575.8000420134379,268.79705381767775,346.097512560592,307.0029881957601,0.03981056662017412,train
mix_reverb_1765.wav,8.132,5435.1533,2370.7224,2720.8064,437.96280843497084,259.64981720649877,302.338956340868,178.31299122847207,0.05784599630857794,train
mix_reverb_1766.wav,9.79,3539.2832,1164.1227,1334.76,785.4087875098421,448.5730751513231,530.6901609423807,336.835712358519,0.13617393048875748,train
mix_reverb_1767.wav,21.0,5130.4214,1370.9088,1568.5433,600.6911934261786,644.6345039467805,636.2240326132634,43.94331052060181,0.12797455254678383,train
mix_reverb_1768.wav,15.751875,6116.189,1184.3715,1362.1086,344.94628613418394,512.0331069625443,470.39732808529226,167.08682082836032,0.10219269421725491,train
mix_reverb_1769.wav,19.7485625,5300.747,1173.3629,1344.51,478.0385056196608,514.6055506762335,506.5089742101044,36.56704505657274,0.1630649710897434,train
mix_reverb_1770.wav,27.063,5001.853,819.66565,942.6711,530.1742713373151,357.87507027412414,399.4127778292131,172.29920106319094,0.11783676362265164,train
mix_reverb_1771.wav,11.49,5861.4116,1069.0566,1222.7102,309.70638057337516,485.9677851184821,437.58908767682016,176.26140454510693,0.10598038629420681,train
mix_reverb_1772.wav,19.67,3881.7607,1005.7646,1156.9271,676.4424289149877,510.00719059939036,548.8841601606053,166.4352383155973,0.10378375781481909,train
mix_reverb_1773.wav,29.59,4148.1704,1088.0538,1250.6923,806.0673593090627,500.46436037561114,574.6991526697026,305.60299893345154,0.07687534967460666,train
mix_reverb_1774.wav,6.9224375,5223.048,907.02844,1041.0682,528.7820234966185,358.2779898578629,402.746640897686,170.50403363875563,0.1378865951946746,train
mix_reverb_1775.wav,6.9,4448.0737,2386.6582,2736.3184,599.418964959305,264.967899075393,370.63853106643637,334.45106588391195,0.025871809140349977,train
mix_reverb_1776.wav,24.41,4423.251,2067.2808,2373.737,531.324622108175,99.70558819090353,209.49461871162617,431.6190339172715,0.019616800463950413,train
mix_reverb_1777.wav,15.542875,5468.7886,893.76825,1026.763,490.3600888723496,278.92779921053,330.69724358033574,211.4322896618196,0.08262292378071315,train
mix_reverb_1778.wav,7.1575625,4420.084,1379.8942,1582.2244,610.2578004044842,612.7814492969993,611.8838076459252,2.523648892515098,0.06027174000157781,train
mix_reverb_1779.wav,17.998375,5627.0454,1272.0693,1459.1833,515.3167594279905,449.40647001190996,465.27604651860133,65.91028941608056,0.10996639622092975,train
mix_reverb_1780.wav,10.008,5139.355,1115.7471,1281.6818,388.3106523886363,160.7053622942466,216.4155967058422,227.6052900943897,0.0643754099857091,train
mix_reverb_1781.wav,10.96,3584.4631,766.1179,879.30743,536.9643832981075,315.7954123399425,371.8950692078459,221.16897095816495,0.09332149834911374,train
mix_reverb_1782.wav,7.0791875,5136.6055,510.2415,587.80884,416.2609890560897,171.12179441255094,232.10001473754602,245.1391946435388,0.08554446017100233,train
mix_reverb_1783.wav,7.0791875,5136.6055,998.8093,1148.1792,416.2609890560897,306.84991342470477,335.1969446113623,109.41107563138496,0.07645300728367695,train
mix_reverb_1784.wav,21.655,4767.5103,927.1872,1064.4484,670.9496140547469,378.46763944579334,450.005882732329,292.4819746089536,0.11890626337053539,train
mix_reverb_1785.wav,6.624,5128.888,668.1971,766.6606,381.4842003025237,264.57687807905745,295.2448239755205,116.90732222346622,0.07763547561185405,train
mix_reverb_1786.wav,8.933875,5293.6235,1191.9165,1369.1401,446.78320288636024,234.20325667366748,284.2803329113459,212.57994621269276,0.03446487250979438,train
mix_reverb_1787.wav,6.008,3837.3325,568.3136,648.0551,620.3083037516806,408.68459028691814,466.1755326433373,211.62371346476243,0.0796080682867278,train
mix_reverb_1788.wav,10.214,5219.6577,2282.9634,2623.5613,387.22633783278553,344.96145488908206,356.57740585624714,42.26488294370347,0.12004050622624028,train
mix_reverb_1789.wav,19.34,5308.9546,2946.8772,3374.0947,510.81444693504676,223.6592175879007,292.4539482039975,287.155229347146,0.03634415923175072,train
mix_reverb_1790.wav,12.226,5435.9717,606.25336,694.5063,420.4533143424748,469.9375098549853,457.8228123724744,49.484195512510496,0.061973093005342136,train
mix_reverb_1791.wav,8.823,5326.7812,1595.1721,1833.2756,446.78313674636325,185.76165217604162,249.90812466903844,261.0214845703216,0.09386929702339566,train
mix_reverb_1792.wav,10.75,4175.26,1052.8969,1208.272,463.50173661509757,504.9215998713651,492.0944522391871,41.41986325626755,0.16391832889941058,train
mix_reverb_1793.wav,25.116,4641.1187,919.2396,1055.8729,374.1509331457236,491.2705472273771,461.13443071731666,117.11961408165348,0.0635128019050549,train
mix_reverb_1794.wav,23.034,4757.0376,898.57434,1032.215,469.6810911891514,326.49702583291884,362.0631747583041,143.18406535623257,0.09545868887198501,train
mix_reverb_1795.wav,21.629,4111.8667,4806.2437,5497.117,718.1200177010858,290.35885501045607,407.66838360087667,427.7611626906297,0.0998175328870617,train
mix_reverb_1796.wav,12.019,3663.14,6816.007,7750.603,664.0848653329721,395.4436522641188,469.16798340072154,268.6412130688533,0.18190795777730442,train
mix_reverb_1797.wav,7.4449375,5406.2173,5041.641,5765.927,450.58902441531865,294.73447041872043,337.90281360628245,155.8545539965982,0.2069734512081894,train
mix_reverb_1798.wav,20.198,3456.957,4544.348,5190.9077,533.4449830090211,290.3355212309392,351.82250766458736,243.10946177808194,0.1769595963950002,train
mix_reverb_1799.wav,22.7,3691.9114,2460.8582,2819.4834,461.2158916722152,225.6306219900359,303.83779577900225,235.5852696821793,0.1064838797918597,train
mix_reverb_1800.wav,20.924,4234.273,2867.8538,3298.3884,630.4764136920785,433.90120749524544,483.3599201682351,196.57520619683305,0.14317115415280085,train
mix_reverb_1801.wav,20.353,4065.5374,2118.3162,2432.696,681.5392148529533,345.1358419085858,427.0257578198033,336.40337294436745,0.1278867979135404,train
mix_reverb_1802.wav,10.986,3562.6511,945.97205,1083.691,759.5159185993494,404.6932252523268,492.3964630694288,354.82269334702266,0.14558962528332772,train
mix_reverb_1803.wav,15.51675,5156.4395,1152.3802,1324.0634,556.0993666920335,396.16539209427793,435.8173181707326,159.9339745977556,0.18576633322706346,train
mix_reverb_1804.wav,13.4269375,4947.6353,643.9119,739.9144,438.9838316055299,299.80894547078543,334.3438524603823,139.17488613474444,0.09602485279411828,train
mix_reverb_1805.wav,22.736,4104.861,1232.1057,1412.3773,715.9716386202143,599.5392032952221,628.5393367046627,116.43243532499218,0.06978078647006442,train
mix_reverb_1806.wav,11.188,5038.5864,822.51447,942.3497,403.3358936037248,352.3670627322986,365.2005265392997,50.96883087142618,0.1305717755770606,train
mix_reverb_1807.wav,7.52325,5276.0996,2243.4436,2574.9434,473.3105820009053,206.95597878441953,271.7406868775007,266.35460321648577,0.02783056384563164,train
mix_reverb_1808.wav,8.823,4017.7825,1595.1721,1820.2478,455.2636170752286,185.76165217604162,251.93340893127083,269.501964899187,0.05242965363746913,train
mix_reverb_1809.wav,17.3453125,7008.4326,920.23584,1055.4257,440.4468007405735,441.0440605827792,441.5863712313977,0.5972598422056876,0.18358555474050559,train
mix_reverb_1810.wav,18.829,4209.192,977.8604,1123.8937,502.7897897556842,350.6938076510882,386.8164804526142,152.09598210459598,0.16738453659656227,train
mix_reverb_1811.wav,9.54,4537.8584,1067.6678,1227.2615,537.8130765355412,490.1715218955003,499.68734359916965,47.64155464004091,0.1327947063467273,train
mix_reverb_1812.wav,8.368,5199.9775,813.78174,944.0901,511.4103628441635,184.6592389788621,260.94213977856214,326.7511238653014,0.13674255091875892,train
mix_reverb_1813.wav,23.123,3499.6667,973.96735,1117.389,546.5354881350125,167.82878890309007,263.99102188225777,378.70669923192247,0.13200233681064558,train
mix_reverb_1814.wav,7.967375,5779.2627,1264.0485,1445.417,474.3261954819917,557.3173026238974,539.1091547547143,82.99110714190567,0.17225822878353078,train
mix_reverb_1815.wav,15.168,4800.2295,3270.8347,3748.2412,423.1374593596885,382.3255070497413,392.51812863679186,40.81195230994717,0.1786554177719868,train
mix_reverb_1816.wav,8.3069375,5107.07,846.45215,969.40216,584.4380026833745,272.0805519360357,354.35422433232304,312.3574507473388,0.07482874004039439,train
mix_reverb_1817.wav,12.019,3984.6125,6816.007,7799.4785,495.37185617172753,395.4436522641188,421.1283384099353,99.92820390760875,0.1257584117867132,train
mix_reverb_1818.wav,12.89,3520.713,682.937,783.2493,681.8142863014675,363.92405035620146,443.6236104996157,317.89023594526606,0.07985444983271105,train
mix_reverb_1819.wav,7.823,2148.7202,527.7737,603.3004,751.0370905306723,469.33940630768217,542.8006848527962,281.6976842229902,0.13398994990139268,train
mix_reverb_1820.wav,10.87,5248.4062,710.3457,816.43866,456.73230922552835,352.45128721555596,378.20620139311575,104.28102200997239,0.16507536388953817,train
mix_reverb_1821.wav,20.648,4061.7693,1269.7354,1452.1132,724.3748921453903,722.3840952368294,723.5206501018721,1.9907969085609238,0.16108549431567332,train
mix_reverb_1822.wav,20.194,3825.319,1451.6261,1663.1693,559.8924542921926,862.1902252421446,791.8512703253006,302.297770949952,0.13692953554152973,train
mix_reverb_1823.wav,17.01,7799.992,639.32697,731.1979,474.3745578431275,323.23845950721096,362.4958863176146,151.13609833591653,0.07720083026297543,train
mix_reverb_1824.wav,13.6620625,4259.4126,1002.6807,1144.8475,368.8471993644797,342.1153014637219,349.017457130744,26.731897900757815,0.12036443051015706,train
mix_reverb_1825.wav,9.295,4576.3027,441.5007,509.51352,381.7023266668429,167.71705481687923,227.2590101451214,213.98527184996368,0.048367273838746304,train
mix_reverb_1826.wav,5.008,2974.8887,492.55954,565.2385,861.4141308157285,278.24156952229356,419.5513878133151,583.1725612934349,0.05505670459728242,train
mix_reverb_1827.wav,5.344,4491.174,573.1221,655.44403,507.50663562395823,169.49978310070466,254.02178742196352,338.00685252325354,0.1390075054838675,train
mix_reverb_1828.wav,22.637,4217.2637,669.3368,766.85394,727.1366976654743,283.90317566428786,408.55022213993544,443.2335220011865,0.1186508285787892,train
mix_reverb_1829.wav,7.73225,5196.064,936.73065,1069.1709,455.91193753546526,182.49727365760785,273.8742033870065,273.4146638778574,0.11373323449405857,train
mix_reverb_1830.wav,15.20325,5253.461,256.6981,294.76294,428.0190037592111,443.5538572131842,439.809586818825,15.534853453973085,0.05374328529238265,train
mix_reverb_1831.wav,12.26,3542.8477,2344.218,2699.2068,669.4845492687438,103.60867056700589,271.60721017459304,565.8758787017379,0.029944628238945246,train
